Ask,AVolume,Bid,BVolume,Exchange,Ticker,TimeStamp,Spread
0.082908,140031,0.082733,1331,BitMart,DOGE/USDT,2022-11-09T11:13:40.092Z,0.000175
0.082953,81593,0.082731,1692,BitMart,DOGE/USDT,2022-11-09T11:13:40.092Z,0.000222
0.082968,70679,0.082729,1620,BitMart,DOGE/USDT,2022-11-09T11:13:40.092Z,0.000239
0.083009,43578,0.082728,697,BitMart,DOGE/USDT,2022-11-09T11:13:40.092Z,0.000281
0.083059,92506,0.082678,152786,BitMart,DOGE/USDT,2022-11-09T11:13:40.092Z,0.000381
0.08311,158026,0.082637,113438,BitMart,DOGE/USDT,2022-11-09T11:13:40.092Z,0.000473
0.083176,59225,0.082567,79183,BitMart,DOGE/USDT,2022-11-09T11:13:40.092Z,0.000609
0.0832,73202,0.082526,157053,BitMart,DOGE/USDT,2022-11-09T11:13:40.092Z,0.000674
0.083241,130483,0.082484,74409,BitMart,DOGE/USDT,2022-11-09T11:13:40.092Z,0.000757
0.083257,75565,0.082423,135165,BitMart,DOGE/USDT,2022-11-09T11:13:40.092Z,0.000834
0.082876,43.54,0.082853,5500,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,2.30E-05
0.082897,1517.21,0.082852,85.48,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,4.50E-05
0.0829,5500,0.08283,2119.81,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,7.00E-05
0.08293,1120.6,0.082829,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000101
0.082941,20.48,0.082805,1517.21,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000136
0.082944,6081.96,0.082797,5500,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000147
0.08295,347.63,0.082741,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000209
0.082972,696.92,0.08274,4840.05,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000232
0.08299,204785.94,0.082731,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000259
0.082991,6031.79,0.08273,2424.16,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000261
0.082994,22.96,0.082725,30542.56,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000269
0.083,12821.54,0.082718,5999.12,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000282
0.083001,1906.54,0.082715,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000286
0.083005,5995.62,0.082714,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000291
0.083009,1000,0.082695,1257.94,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000314
0.08301,586474.47,0.082694,8529.29,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000316
0.083015,14.11,0.082693,1057.73,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000322
0.083033,403746.1,0.082686,1427.38,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000347
0.083035,2000,0.082677,1558.85,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000358
0.083045,2000,0.082676,24152.84,Gate.io,DOGE/USDT,2022-11-09T11:13:50.015Z,0.000369
0.083045,3000.0014,0.08286,1905.8414,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.000185
0.083047,3000.0013,0.082825,3000.0027,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.000222
0.083049,3000.0001,0.082823,3000.0042,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.000226
0.083051,3000.0006,0.082821,3000.0006,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.00023
0.083053,3000.0001,0.082819,3000.0048,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.000234
0.083055,3000.0003,0.082817,3000.0011,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.000238
0.083065,6074.64,0.082815,3364.9158,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.00025
0.08307,3000.0004,0.082807,6435,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.000263
0.083075,44639.1,0.082805,5364.3668,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.00027
0.08308,3217.995,0.082804,3000.0018,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.000276
0.083085,3000.0023,0.082795,4617.9068,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.00029
0.08309,3000.0022,0.082785,7795.8068,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.000305
0.083095,9816.675,0.082777,3000.0024,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.000318
0.083099,6435,0.082775,39789.5855,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.000324
0.083105,10764.3756,0.08277,3000.0004,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.000335
0.08311,3578.5233,0.082769,3000.0006,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.000341
0.083112,512980.0582,0.082766,3000,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.000346
0.083115,58452.2099,0.082765,35654.2529,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.00035
0.08312,99000,0.082762,4455,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.000358
0.083125,107353.9234,0.08276,9603,Bitget,DOGE/USDT,2022-11-09T11:14:01.783Z,0.000365
0.082972,1007,0.082941,1705,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,3.10E-05
0.082976,1178,0.082939,1235,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,3.70E-05
0.082982,1397,0.082926,522,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,5.60E-05
0.082984,1674,0.082924,997,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,6.00E-05
0.082986,490,0.082918,1497,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,6.80E-05
0.082989,618,0.082916,1610,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,7.30E-05
0.082991,443,0.082849,728,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,0.000142
0.082997,1630,0.082843,625,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,0.000154
0.082999,1608,0.082841,170,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,0.000158
0.083001,460,0.082839,637,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,0.000162
0.08301,121204,0.082833,662,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,0.000177
0.083062,74738,0.082831,960,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,0.000231
0.083105,85521,0.082829,1034,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,0.000276
0.08311,158026,0.082823,1026,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,0.000287
0.083176,59225,0.082818,977,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,0.000358
0.0832,73202,0.082816,1566,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,0.000384
0.083241,130483,0.082814,1525,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,0.000427
0.083257,75565,0.082813,88461,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,0.000444
0.083323,155257,0.08281,1665,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,0.000513
0.083363,73459,0.082756,1657,BitMart,DOGE/USDT,2022-11-09T11:14:13.678Z,0.000607
0.083152,1316.48,0.08313,43.1,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,2.20E-05
0.083153,1316.48,0.08309,803.33,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,6.30E-05
0.083154,85,0.083083,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,7.10E-05
0.083173,1925.6,0.083013,14757.73,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.00016
0.083174,803.33,0.083006,5947.08,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.000168
0.083175,1316.48,0.082997,240.97,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.000178
0.083176,1316.48,0.082986,4825.69,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.00019
0.083177,16.22,0.082967,1911.65,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.00021
0.083186,1517.21,0.082965,1942.3,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.000221
0.083188,12.34,0.082961,5945.32,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.000227
0.0832,4199.44,0.08296,1752.63,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.00024
0.083201,12.77,0.082957,2475.67,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.000244
0.08322,12.34,0.082955,2892.78,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.000265
0.08323,1103.64,0.082948,1553.64,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.000282
0.08325,200,0.082945,2000,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.000305
0.083252,14.05,0.08294,22721,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.000312
0.083257,6162.55,0.082936,24076.66,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.000321
0.083261,1906.37,0.082924,204785.94,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.000337
0.083278,57.95,0.082915,2000,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.000363
0.083282,45.43,0.082908,403746.1,Gate.io,DOGE/USDT,2022-11-09T11:14:23.952Z,0.000374
0.08315,3000.0011,0.082925,3000.0035,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.000225
0.083152,3000.0005,0.082923,3000.0032,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.000229
0.083154,3000.0047,0.082921,3000.0021,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.000233
0.083156,3000.0044,0.082919,3000.0047,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.000237
0.083158,3000.0001,0.082917,3000.0007,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.000241
0.08316,3000.0047,0.082915,3000.0042,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.000245
0.083165,10823.175,0.082907,4502.7378,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.000258
0.08317,14891.58,0.082906,3000.001,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.000264
0.083175,6599.976,0.082905,7322.7865,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.00027
0.083195,8415,0.082895,18635.9183,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.0003
0.083203,6435,0.082894,3960,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.000309
0.083205,12028.1841,0.082885,5143.9191,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.00032
0.083207,3000.0026,0.082875,9281.0486,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.000332
0.083215,571806.0158,0.082868,4455,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.000347
0.083222,9603,0.082865,8794.5441,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.000357
0.083225,16538.0372,0.08286,525903.4374,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.000365
0.083235,9436.782,0.082855,9503.5894,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.00038
0.08324,3000.0012,0.08285,3579.8202,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.00039
0.083245,38431.9477,0.082845,41860.6189,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.0004
0.083247,155229.4854,0.082841,3000.002,Bitget,DOGE/USDT,2022-11-09T11:14:35.364Z,0.000406
0.083087,947,0.083034,1310,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,5.30E-05
0.083092,918,0.083033,1410,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,5.90E-05
0.083096,826,0.083031,954,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,6.50E-05
0.083097,1354,0.083028,1645,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,6.90E-05
0.083101,1063,0.083026,1264,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,7.50E-05
0.083107,808,0.083024,742,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,8.30E-05
0.083109,1295,0.083018,632,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,9.10E-05
0.083111,1410,0.083011,1712,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,0.0001
0.083114,1432,0.083008,1401,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,0.000106
0.083116,680,0.083004,1630,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,0.000112
0.083117,1167,0.082999,531,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,0.000118
0.083121,1590,0.082923,144361,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,0.000198
0.083144,1344,0.082881,104434,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,0.000263
0.083197,58627,0.08286,132879,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,0.000337
0.083241,130483,0.082813,88461,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,0.000428
0.083257,75565,0.082743,173148,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,0.000514
0.083323,155257,0.082678,152786,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,0.000645
0.083363,73459,0.082637,113438,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,0.000726
0.083403,83587,0.082567,79183,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,0.000836
0.083444,160709,0.082526,157053,BitMart,DOGE/USDT,2022-11-09T11:14:46.116Z,0.000918
0.083136,85.03,0.083112,43.13,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,2.40E-05
0.083161,803.33,0.083064,803.33,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,9.70E-05
0.08317,2021.2,0.083055,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.000115
0.083183,1316.48,0.083045,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.000138
0.083186,1517.4,0.083044,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.000142
0.083196,5500,0.082997,240.97,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.000199
0.0832,4199.44,0.082978,2893.37,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.000222
0.083201,12.77,0.082973,9807.3,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.000228
0.083202,200,0.082972,2966.95,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.00023
0.08322,12.34,0.08297,1107.9,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.00025
0.08323,1826.72,0.082968,204785.94,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.000262
0.083252,14.05,0.082965,1422.46,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.000287
0.08326,1103.35,0.082957,1553.93,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.000303
0.083273,5958.62,0.082929,26065,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.000344
0.083278,57.95,0.082926,403746.1,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.000352
0.08328,1906.37,0.082925,2000,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.000355
0.083282,45.43,0.082922,4829.35,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.00036
0.083294,204785.94,0.082912,17406.22,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.000382
0.083314,347.63,0.082902,2000,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.000412
0.083319,6039.05,0.08286,1640.88,Gate.io,DOGE/USDT,2022-11-09T11:14:55.948Z,0.000459
0.083245,3000.0018,0.08304,1896.0308,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000205
0.083247,3000.0027,0.083025,3000.0045,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000222
0.083249,3000.0026,0.083023,3000.0009,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000226
0.083251,3000.005,0.083021,3000.0041,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.00023
0.083253,3000.005,0.083019,3000.0033,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000234
0.083255,3000.0004,0.083017,3000.0028,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000238
0.08326,3000.0006,0.083015,3000.0044,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000245
0.083265,65342.475,0.082999,6435,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000266
0.083275,4085.9523,0.082995,16581.51,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.00028
0.083279,3000.0004,0.082985,39336.66,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000294
0.08328,6435,0.082975,5510.8697,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000305
0.083285,6813.1485,0.08297,14768.3349,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000315
0.083295,5006.6173,0.082968,4455,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000327
0.083302,3570.2667,0.082967,135845.0676,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000335
0.083303,3000.0038,0.082965,10932.1404,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000338
0.083305,11746.8197,0.082962,4754.574,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000343
0.083313,441791.9915,0.082957,468037.0603,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000356
0.083315,20388.9119,0.082955,18656.8794,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.00036
0.083316,3000.0042,0.082952,9603,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000364
0.083325,28382.8296,0.082947,4802.2564,Bitget,DOGE/USDT,2022-11-09T11:15:07.780Z,0.000378
0.083022,1493,0.082949,1100,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,7.30E-05
0.083024,1284,0.082943,1256,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,8.10E-05
0.083026,1281,0.082941,848,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,8.50E-05
0.083032,1710,0.082939,959,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,9.30E-05
0.083034,1453,0.082931,389,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.000103
0.083087,110879,0.082926,1334,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.000161
0.083147,43066,0.08286,132879,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.000287
0.083189,67321,0.082813,88461,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.000376
0.083237,135182,0.082743,173148,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.000494
0.083284,104412,0.082678,152786,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.000606
0.083323,155257,0.082637,113438,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.000686
0.083363,73459,0.082567,79183,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.000796
0.083403,83587,0.082526,157053,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.000877
0.083444,160709,0.082484,74409,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.00096
0.083445,169297,0.082423,135165,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.001022
0.083515,133470,0.082372,110334,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.001143
0.083556,164214,0.082323,2428,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.001233
0.083602,123206,0.082322,83958,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.00128
0.083647,43503,0.08232,118601,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.001327
0.083697,165327,0.082278,129628,BitMart,DOGE/USDT,2022-11-09T11:15:19.148Z,0.001419
0.08289,85.16,0.082868,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,2.20E-05
0.082918,5500,0.082867,1316.48,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,5.10E-05
0.082964,6040.17,0.082866,43.32,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,9.80E-05
0.08299,1107.13,0.082826,5500,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000164
0.083026,403746.1,0.082783,803.33,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000243
0.083041,6055.26,0.082774,80.2,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000267
0.083045,3000,0.082733,6104.1,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000312
0.083046,586474.47,0.082723,661.1,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000323
0.083047,5978.78,0.08272,1047.94,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000327
0.083048,204785.94,0.082717,1257.73,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000331
0.08308,3395.367656,0.082702,1496.05,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000378
0.083101,2000,0.082701,4924.9,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.0004
0.083103,2000,0.0827,1758.9,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000403
0.083124,10000,0.082693,1426.77,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000431
0.083136,133.06,0.082692,1406.62,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000444
0.083167,5430.36,0.082688,6121.68,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000479
0.0832,4199.44,0.082685,1558.95,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000515
0.083201,12.77,0.08268,4843.52,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000521
0.08322,12.34,0.082663,403746.1,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000557
0.083252,14.05,0.082655,204785.94,Gate.io,DOGE/USDT,2022-11-09T11:15:29.647Z,0.000597
0.083215,3000.0017,0.082996,3000.0025,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000219
0.083217,3000.0047,0.082994,3000.0036,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000223
0.083219,3368.0434,0.082992,3000.001,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000227
0.083221,8863.272,0.08299,3000.003,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000231
0.083223,23324.4,0.082988,3000.0045,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000235
0.083225,61380,0.082986,3000.0044,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000239
0.08323,3000.0034,0.082985,3611.0528,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000245
0.083235,3000.0038,0.082975,18589.23,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.00026
0.08324,3000.0017,0.082965,15469.4136,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000275
0.083245,8162.55,0.082955,32966.8694,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.00029
0.083255,3000.0045,0.082946,4455,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000309
0.08326,3000.0047,0.082945,9246.2594,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000315
0.083265,3000.0017,0.082935,35939.5696,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.00033
0.083275,12813.5815,0.082928,450662.3205,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000347
0.083283,520668.1179,0.082925,10181.6854,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000358
0.083285,9561.8758,0.082923,3000.0003,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000362
0.083291,3000.0046,0.082922,11583,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000369
0.083292,3000.0015,0.082915,13942.9939,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000377
0.083293,4455,0.082905,27806.0909,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000388
0.083295,22064.0547,0.082903,3000,Bitget,DOGE/USDT,2022-11-09T11:15:40.314Z,0.000392
0.083234,496,0.083203,1489,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,3.10E-05
0.083252,1244,0.083199,649,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,5.30E-05
0.083254,592,0.083198,1568,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,5.60E-05
0.083256,934,0.083196,1680,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,6.00E-05
0.083259,400,0.083194,1643,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,6.50E-05
0.083363,73459,0.083186,1319,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,0.000177
0.083403,83587,0.083183,1572,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,0.00022
0.083444,160709,0.083181,535,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,0.000263
0.083445,169297,0.083179,872,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,0.000266
0.083515,133470,0.083174,1621,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,0.000341
0.083556,164214,0.083173,595,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,0.000383
0.083602,123206,0.083171,1642,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,0.000431
0.083647,43503,0.083169,400,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,0.000478
0.083697,165327,0.083163,542,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,0.000534
0.083738,43156,0.083161,1154,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,0.000577
0.083799,132795,0.083146,1132,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,0.000653
0.083867,159150,0.083144,622,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,0.000723
0.08393,145644,0.083083,66811,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,0.000847
0.083966,55270,0.083041,172646,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,0.000925
0.084008,147304,0.082973,94971,BitMart,DOGE/USDT,2022-11-09T11:15:51.213Z,0.001035
0.083366,1316.48,0.08323,1047.89,Gate.io,DOGE/USDT,2022-11-09T11:16:01.453Z,0.000136
0.083367,84.85,0.083222,30542.56,Gate.io,DOGE/USDT,2022-11-09T11:16:01.453Z,0.000145
0.083381,803.33,0.083206,6144.74,Gate.io,DOGE/USDT,2022-11-09T11:16:01.453Z,0.000175
